2nd_flr_pres,age_sold,alley_grvl,bedroom_abvgr,big_house,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_type_1,central_air,condition,electrical,enclosed_porch,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_finish,garage_qual,garage_type,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,open_porch_sf,overall_cond,overall_qual,paved_drive,pool_pres,roof_style,sale_type,saleprice,screen_porch,total_bsmt_sf,wood_deck_sf
0,1.0,0,3,0.0,1Fam,3,2,0.0,4,1528.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,782.0,2,3,Attchd,1552,0,GasA,4,1Story,2811,1,3,Lvl,flat,10084,Inside,84.0,Reg,196.0,BrkFace,20,RL,CollgCr,20,5,7,2,0,Gable,New,212900,0,1552.0,144
0,8.0,0,3,0.0,1Fam,3,0,0.0,4,1413.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,605.0,2,3,Attchd,1430,0,GasA,4,1Story,850,1,3,Lvl,flat,16285,Inside,67.0,IR2,0.0,None,20,RL,CollgCr,33,5,7,2,0,Gable,WD ,187100,0,1413.0,0
1,8.0,0,2,0.0,TwnhsE,3,0,0.0,4,310.0,6,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,2,1,PConc,2,0,440.0,1,3,Detchd,1458,1,GasA,3,2Story,1844,1,2,Lvl,flat,3230,Corner,34.0,Reg,1129.0,BrkFace,160,FV,Somerst,32,5,6,2,0,Gable,WD ,176000,0,729.0,0
0,39.0,0,3,0.0,1Fam,3,0,0.0,4,675.0,4,Y,Norm,0.0,216,2,HdBoard,BrkFace,0,4,2,PConc,2,0,552.0,2,3,Attchd,1488,0,GasA,4,1Story,2225,1,2,Lvl,flat,21579,CulDSac,69.27272727272727,IR1,0.0,None,20,RL,Crawfor,0,6,6,2,0,Hip,CWD,215000,0,1488.0,0
1,4.0,0,3,0.0,1Fam,3,0,0.0,4,280.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,520.0,2,3,Attchd,1582,1,GasA,4,2Story,1477,1,3,Lvl,flat,8320,Inside,64.0,Reg,0.0,None,60,RL,CollgCr,45,5,7,2,0,Gable,WD ,185900,0,770.0,0
0,39.0,0,3,0.0,1Fam,3,0,0.0,3,250.0,5,Y,Norm,0.0,0,2,HdBoard,Plywood,0,0,0,CBlock,1,0,660.0,1,3,Detchd,864,0,GasA,2,1Story,399,1,3,Lvl,flat,6960,Inside,60.0,Reg,0.0,None,20,RL,NAmes,0,6,4,2,0,Gable,WD ,120500,0,864.0,96
1,1.0,0,4,0.0,1Fam,4,2,0.0,4,732.0,1,Y,RRn,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,372.0,3,3,BuiltIn,1838,1,GasA,4,2Story,2431,1,2,Lvl,flat,21930,Inside,60.0,IR3,0.0,None,60,RL,Gilbert,40,5,5,2,0,Gable,WD ,192140,0,732.0,100
0,26.0,0,3,0.0,1Fam,3,0,0.0,3,175.0,5,Y,Norm,0.0,0,3,VinylSd,VinylSd,1,5,1,CBlock,1,0,264.0,1,3,Attchd,816,0,GasA,4,1Story,1605,1,3,Lvl,flat,6600,Inside,60.0,Reg,0.0,None,20,RL,Mitchel,0,9,5,2,0,Gable,WD ,130500,0,816.0,0
1,64.0,0,4,0.0,1Fam,0,0,0.0,0,0.0,0,N,Norm,2.0,185,2,WdShing,Wd Shng,0,0,0,Slab,2,3,240.0,1,3,Detchd,1529,0,Wall,2,1.5Fin,897,1,2,Lvl,flat,8405,Inside,50.0,Reg,0.0,None,50,RL,Edwards,0,3,4,0,0,Gable,WD ,98000,0,0.0,92
0,0.0,0,3,0.0,1Fam,3,3,1.0,4,186.0,6,Y,Norm,0.0,70,3,VinylSd,VinylSd,0,4,2,PConc,2,0,1348.0,2,4,Attchd,2276,0,GasA,4,1Story,1426,1,4,Lvl,flat,11778,Inside,91.0,Reg,554.0,Stone,20,RL,CollgCr,0,5,9,2,0,Hip,WD ,475000,255,2271.0,0
0,87.0,0,2,0.0,1Fam,1,0,0.0,2,961.0,1,Y,Norm,1.5,0,2,MetalSd,MetalSd,0,0,0,BrkTil,1,5,338.0,1,1,Detchd,1077,0,GasA,3,1Story,2240,1,2,Lvl,flat,8967,Corner,60.0,Reg,0.0,None,30,RM,IDOTRR,0,2,5,0,0,Gable,WD ,67000,0,961.0,0
1,0.0,0,3,0.0,1Fam,3,0,1.0,5,294.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,1,0,789.0,3,3,Attchd,2161,1,GasA,4,2Story,1706,1,4,Lvl,flat,10562,Inside,86.0,Reg,300.0,Stone,60,RL,NridgHt,120,5,8,2,0,Gable,New,325624,0,1582.0,178
0,5.0,0,1,0.0,1Fam,3,0,1.0,4,17.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,1,0,576.0,2,3,Attchd,1409,1,GasA,4,1Story,2252,1,3,Lvl,flat,12864,CulDSac,44.0,IR1,0.0,None,20,RL,Mitchel,144,5,7,2,0,Gable,WD ,245000,145,1409.0,0
0,4.0,0,3,0.0,1Fam,3,0,1.0,3,468.0,6,Y,RRe,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,1,0,576.0,1,3,Detchd,1114,1,GasA,4,1Story,1136,1,3,Lvl,flat,13695,Inside,66.0,Reg,0.0,None,20,RL,SawyerW,102,5,5,2,0,Gable,WD ,159000,0,1114.0,0
0,42.0,0,3,0.0,1Fam,3,0,1.0,3,237.0,5,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,515.0,2,3,Attchd,1073,1,GasA,2,1Story,1877,1,2,Lvl,flat,10289,Inside,79.0,Reg,168.0,BrkFace,20,RL,NAmes,0,7,5,2,0,Hip,WD ,156000,0,1073.0,0
0,1.0,0,2,0.0,1Fam,3,3,1.0,5,788.0,6,Y,Norm,0.0,0,4,VinylSd,VinylSd,0,4,2,PConc,2,0,672.0,3,3,Attchd,2402,0,GasA,4,1Story,424,1,4,Lvl,flat,15431,Inside,105.0,Reg,200.0,Stone,20,RL,NridgHt,72,5,10,2,0,Hip,WD ,555000,170,3094.0,0
0,24.0,0,3,0.0,1Fam,3,0,0.0,4,572.0,4,Y,Norm,0.0,0,2,Plywood,Plywood,0,0,0,PConc,2,0,516.0,1,3,Attchd,1232,0,GasA,2,1Story,1182,1,2,Lvl,flat,11120,CulDSac,67.84615384615384,IR1,0.0,None,20,RL,Veenker,0,6,6,2,0,Gable,WD ,162500,0,1232.0,0
0,13.0,0,2,0.0,Duplex,3,2,2.0,4,0.0,2,Y,Norm,0.0,0,3,HdBoard,HdBoard,0,0,0,PConc,2,0,920.0,1,3,Attchd,1440,0,GasA,3,SFoyer,2750,2,3,Lvl,flat,9069,Inside,73.0,Reg,0.0,None,90,RL,SawyerW,0,8,6,2,0,Gable,WD ,224500,0,1344.0,288
0,58.0,0,3,0.0,1Fam,3,0,0.0,3,1488.0,1,Y,Norm,0.0,180,2,AsbShng,AsbShng,0,3,1,CBlock,2,0,738.0,2,3,Attchd,1488,1,GasA,3,1Story,1016,1,2,Lvl,flat,47280,Inside,72.02564102564102,IR1,44.0,BrkFace,20,RL,Gilbert,0,5,6,2,0,Hip,WD ,133000,0,1488.0,0
1,3.0,0,3,0.0,1Fam,3,0,0.0,4,783.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,393.0,3,3,Attchd,1509,1,GasA,4,2Story,2436,1,3,Lvl,flat,7875,Inside,63.0,Reg,0.0,None,60,RL,Gilbert,75,5,7,2,0,Gable,WD ,180000,0,783.0,0
0,26.0,0,3,0.0,1Fam,3,0,0.0,3,207.0,6,Y,Norm,0.0,0,2,HdBoard,Plywood,0,0,0,CBlock,1,0,264.0,1,3,Attchd,845,0,GasA,3,1Story,1607,1,3,Lvl,flat,6600,Inside,60.0,Reg,0.0,None,20,RL,Mitchel,0,6,5,2,0,Gable,WD ,134500,0,845.0,0
1,0.0,0,3,0.0,1Fam,3,3,0.0,5,1410.0,1,Y,Norm,0.0,37,4,VinylSd,VinylSd,0,4,1,PConc,3,0,641.0,3,3,BuiltIn,2945,1,GasA,4,2Story,2337,1,3,HLS,flat,13682,CulDSac,66.0,IR2,1031.0,BrkFace,60,RL,StoneBr,0,5,10,2,0,Hip,New,438780,0,1410.0,192
0,46.0,0,3,0.0,1Fam,3,3,0.0,4,728.0,6,Y,Norm,0.0,0,2,Plywood,Plywood,0,4,1,CBlock,1,0,296.0,2,3,Basment,1431,0,GasA,3,SLvl,1233,1,2,Lvl,flat,9150,Corner,101.0,IR1,305.0,BrkFace,80,RL,NAmes,110,5,6,2,0,Gable,WD ,165000,0,1099.0,64
0,42.0,0,3,0.0,1Fam,3,0,0.0,3,460.0,4,Y,Norm,0.0,0,2,HdBoard,HdBoard,2,0,0,CBlock,1,0,288.0,2,3,Attchd,892,0,GasA,2,1Story,419,1,2,Lvl,flat,7150,Inside,65.0,Reg,60.0,BrkFace,20,RL,NAmes,0,5,5,2,0,Gable,WD ,100000,0,892.0,0
0,49.0,0,3,0.0,1Fam,3,0,0.0,3,785.0,4,Y,Norm,0.0,203,2,Plywood,Plywood,0,4,2,CBlock,1,0,441.0,1,3,Attchd,1329,1,GasA,3,1Story,633,1,2,Lvl,flat,12285,Inside,75.19245283018869,IR1,128.0,BrkFace,20,RL,NAmes,0,6,7,2,0,Gable,WD ,176000,0,1329.0,0
0,51.0,0,3,0.0,1Fam,3,1,1.0,3,372.0,5,Y,Norm,0.0,0,2,Wd Sdng,Plywood,0,4,1,CBlock,1,0,454.0,1,3,Attchd,1779,1,GasA,2,1Story,2722,1,2,Lvl,flat,17920,Inside,102.0,Reg,0.0,None,20,RL,Sawyer,418,4,5,2,0,Hip,WD ,170000,312,1763.0,0
0,2.0,0,2,0.0,TwnhsE,3,0,0.0,4,1373.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,2,0,660.0,3,3,Attchd,1555,0,GasA,4,1Story,469,1,3,Lvl,flat,3684,Inside,53.0,Reg,130.0,BrkFace,120,RL,Blmngtn,20,5,7,2,0,Hip,WD ,174000,0,1373.0,143
1,83.0,0,3,0.0,1Fam,3,0,1.0,3,647.0,3,Y,Norm,0.0,0,2,Stucco,Stucco,1,4,1,PConc,2,0,384.0,1,3,Detchd,1236,0,GasA,2,1.5Fin,1365,1,2,Lvl,flat,7006,Inside,62.0,Reg,0.0,None,50,RM,IDOTRR,0,6,6,2,0,Gable,WD ,127000,0,768.0,0
1,9.0,0,3,0.0,1Fam,3,0,0.0,4,831.0,1,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,3,1,PConc,2,0,450.0,3,3,BuiltIn,1651,1,GasA,4,2Story,1098,1,2,Lvl,flat,8390,Inside,77.0,IR1,0.0,None,60,RL,Gilbert,103,5,7,2,0,Gable,WD ,185900,0,831.0,0
0,71.0,0,2,0.0,1Fam,3,0,0.0,2,190.0,1,Y,Artery,1.0,80,2,MetalSd,MetalSd,0,0,0,BrkTil,1,0,273.0,1,3,Attchd,886,0,GasA,3,1Story,711,1,2,Lvl,flat,5784,Inside,50.0,Reg,0.0,None,30,RM,OldTown,20,8,5,2,0,Gable,WD ,91300,0,190.0,144
0,3.0,0,3,0.0,1Fam,3,2,1.0,4,1342.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,544.0,2,3,Attchd,1700,0,GasA,4,1Story,2808,1,3,Lvl,flat,9135,Inside,70.0,Reg,120.0,BrkFace,20,RL,CollgCr,23,5,6,2,0,Gable,WD ,200000,0,1682.0,192
1,58.0,0,3,0.0,1Fam,3,1,0.0,3,844.0,3,Y,Artery,0.0,0,2,Wd Sdng,Wd Sdng,2,4,1,CBlock,2,0,315.0,1,3,Attchd,1846,0,GasA,4,1.5Fin,1959,1,2,Lvl,flat,10496,Inside,78.0,Reg,320.0,BrkFace,50,RL,NAmes,0,6,6,2,0,Gable,WD ,143000,0,1040.0,0
1,48.0,0,4,0.0,1Fam,3,0,1.0,3,554.0,5,Y,Norm,0.0,0,3,MetalSd,MetalSd,0,4,1,CBlock,2,0,451.0,1,3,Attchd,1920,0,GasA,4,1.5Fin,2720,1,3,Lvl,flat,13650,Inside,72.77464788732394,Reg,0.0,None,50,RL,Sawyer,0,5,5,2,0,Gable,WD ,172500,0,1052.0,0
0,44.0,0,2,0.0,1Fam,3,0,0.0,3,115.0,4,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,0,0,CBlock,1,0,520.0,1,3,Detchd,1088,0,GasA,2,1Story,2170,1,2,Lvl,flat,8308,Inside,67.0,Reg,20.0,Stone,20,RL,Edwards,0,6,4,1,0,Gable,COD,110000,0,1088.0,0
0,52.0,0,3,0.0,1Fam,3,0,1.0,3,265.0,4,Y,Norm,0.0,84,2,Wd Sdng,Wd Sdng,1,4,1,CBlock,1,0,768.0,2,3,Attchd,1362,0,GasA,2,1Story,603,1,2,Lvl,flat,9450,Corner,75.19245283018869,IR1,160.0,BrkFace,20,RL,NAmes,0,5,4,2,0,Gable,WD ,140000,0,1040.0,0
0,1.0,0,3,0.0,1Fam,3,0,0.0,4,1290.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,440.0,2,3,Attchd,1314,0,GasA,3,1Story,2113,1,3,Lvl,flat,9317,Inside,78.0,IR1,0.0,None,20,RL,CollgCr,22,5,6,2,0,Gable,WD ,176432,0,1314.0,0
0,17.0,0,3,0.0,1Fam,3,0,1.0,4,78.0,6,Y,Norm,0.0,0,2,HdBoard,HdBoard,2,0,0,CBlock,2,0,496.0,2,3,Attchd,1294,0,GasA,3,1Story,1146,1,3,Lvl,flat,7153,Inside,70.49333333333334,Reg,88.0,BrkFace,20,RL,SawyerW,51,5,6,2,0,Gable,WD ,179200,0,1278.0,112
0,2.0,0,3,0.0,1Fam,3,0,1.0,4,349.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,508.0,2,3,Attchd,1274,0,GasA,4,1Story,2105,1,3,Lvl,flat,8814,Inside,68.0,Reg,80.0,BrkFace,20,RL,CollgCr,98,5,7,2,0,Gable,New,203000,0,1274.0,264
0,0.0,0,3,0.0,1Fam,3,2,0.0,4,1689.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,954.0,2,3,Attchd,1689,0,GasA,4,1Story,1786,1,3,Lvl,flat,9849,Inside,83.0,Reg,0.0,Stone,20,RL,Somerst,56,6,7,2,0,Hip,New,248328,0,1689.0,0
0,1.0,0,3,0.0,1Fam,3,3,1.0,5,526.0,6,Y,Norm,0.0,0,4,CemntBd,CmentBd,0,0,0,PConc,2,0,885.0,3,3,Attchd,1641,0,GasA,4,1Story,961,1,4,HLS,flat,14463,Corner,79.0,IR1,406.0,BrkFace,20,RL,Timber,95,5,9,2,0,Gable,WD ,316500,0,1641.0,0
1,60.0,0,2,0.0,1Fam,3,0,0.0,3,570.0,1,Y,Norm,0.0,0,2,BrkFace,Plywood,0,4,1,CBlock,1,0,249.0,1,3,Attchd,1079,0,GasA,2,1.5Fin,1405,1,2,Lvl,flat,5190,Inside,50.0,Reg,0.0,None,50,RL,Edwards,0,5,7,2,0,Gable,WD ,125600,0,570.0,135
0,49.0,0,2,0.0,1Fam,3,0,1.0,3,784.0,3,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,308.0,1,3,Detchd,984,0,GasA,3,1Story,1324,1,1,Lvl,flat,9750,Inside,65.0,Reg,164.0,BrkFace,20,RM,OldTown,0,6,5,0,0,Gable,WD ,110000,0,984.0,0
0,87.0,0,2,0.0,1Fam,3,0,0.0,3,710.0,5,Y,Norm,1.0,168,2,MetalSd,MetalSd,0,0,0,PConc,1,0,308.0,1,3,Detchd,960,0,GasA,3,1Story,1986,1,1,Lvl,flat,6000,Inside,50.0,Reg,0.0,None,30,RM,OldTown,0,4,4,2,0,Hip,WD ,108500,0,960.0,0
0,58.0,0,2,0.0,1Fam,3,2,0.0,3,540.0,1,N,Norm,1.0,0,1,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,0,504.0,1,3,Basment,1044,0,GasA,2,1Story,307,1,1,Bnk,sloped,8712,Inside,66.0,Reg,0.0,None,20,C (all),IDOTRR,0,5,5,0,0,Hip,WD ,55993,0,540.0,0
1,62.0,0,3,0.0,1Fam,3,0,0.0,3,247.0,4,Y,Artery,0.0,126,2,VinylSd,VinylSd,0,4,1,BrkTil,1,0,240.0,1,3,Detchd,1633,0,GasA,4,1.5Fin,180,1,3,Lvl,flat,11851,Inside,69.0,Reg,0.0,None,50,RM,OldTown,100,7,5,2,0,Gable,WD ,129000,0,1027.0,0
0,19.0,0,2,0.0,1Fam,4,0,1.0,4,92.0,6,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,3,1,CBlock,2,0,551.0,1,3,Attchd,1137,0,GasA,3,1Story,2896,1,3,Lvl,flat,13811,Inside,54.0,IR1,72.0,BrkFace,20,RL,Timber,0,6,6,2,0,Gable,WD ,176000,0,1112.0,125
0,46.0,0,3,0.0,1Fam,3,0,0.0,3,996.0,3,Y,Norm,0.0,0,2,HdBoard,HdBoard,2,0,0,CBlock,1,0,364.0,1,3,Attchd,1380,1,GasA,1,1Story,668,1,2,Lvl,flat,10143,Inside,83.0,Reg,295.0,BrkFace,20,RL,NAmes,0,7,6,2,0,Gable,WD ,154000,216,1380.0,0
0,22.0,0,3,0.0,1Fam,4,2,0.0,4,276.0,6,Y,Norm,0.0,0,3,Plywood,HdBoard,0,2,1,CBlock,2,0,578.0,1,3,Attchd,1256,0,GasA,4,1Story,1582,1,3,Lvl,flat,18265,Corner,93.0,Reg,228.0,BrkFace,20,RL,Timber,0,5,6,2,0,Gable,WD ,180000,0,1256.0,282
0,31.0,0,3,0.0,TwnhsE,3,0,1.0,4,268.0,5,Y,Norm,0.0,0,2,CemntBd,CmentBd,1,1,1,PConc,1,0,528.0,3,3,Attchd,1142,1,GasA,2,1Story,2285,1,2,Lvl,flat,4224,Inside,44.0,Reg,0.0,None,120,RM,MeadowV,90,5,5,2,0,Gable,WD ,134000,0,1142.0,536
0,57.0,0,4,0.0,1Fam,4,2,1.0,3,725.0,5,Y,Norm,0.0,39,2,WdShing,Wd Shng,1,4,1,CBlock,2,0,576.0,1,3,Attchd,2158,0,GasA,2,1Story,2079,1,3,Lvl,flat,12615,Corner,84.0,Reg,0.0,None,20,RL,Edwards,29,7,6,2,0,Gable,WD ,243000,0,1202.0,0
0,5.0,0,3,0.0,1Fam,3,2,1.0,4,316.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,808.0,3,3,Attchd,1629,0,GasA,4,1Story,2272,1,3,Lvl,flat,14536,Inside,85.0,Reg,236.0,BrkFace,20,RL,Timber,252,5,8,2,0,Hip,WD ,270000,0,1616.0,0
0,24.0,0,3,0.0,1Fam,3,0,0.0,3,748.0,5,Y,Norm,0.0,158,2,VinylSd,VinylSd,0,0,0,PConc,1,0,484.0,1,3,Attchd,1080,1,GasA,2,1Story,2250,1,2,Bnk,flat,9187,Corner,71.0,Reg,0.0,None,20,RL,Mitchel,0,5,6,2,0,Gable,WD ,134000,0,1084.0,120
1,16.0,0,4,0.0,1Fam,3,3,1.0,4,360.0,6,Y,Norm,0.0,144,3,HdBoard,HdBoard,0,3,1,PConc,2,0,656.0,2,3,Attchd,2646,1,GasA,4,2Story,502,1,3,Low,sloped,9900,Inside,90.0,Reg,256.0,BrkFace,60,RL,NoRidge,60,5,7,2,0,Gable,WD ,260000,0,1347.0,340
1,1.0,0,3,0.0,1Fam,3,0,0.0,4,738.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,484.0,2,3,Attchd,1491,1,GasA,3,2Story,2166,1,3,Lvl,flat,8333,Inside,64.0,Reg,0.0,None,60,RL,CollgCr,30,5,7,2,0,Gable,WD ,168675,0,738.0,100
1,13.0,0,3,0.0,1Fam,3,0,0.0,4,206.0,2,Y,Norm,0.0,0,2,HdBoard,HdBoard,1,3,1,PConc,2,0,398.0,3,3,BuiltIn,1694,1,GasA,3,SLvl,1622,1,2,Lvl,flat,10147,CulDSac,72.02564102564102,IR1,32.0,BrkFace,80,RL,Gilbert,64,5,6,2,0,Gable,WD ,160000,0,392.0,256
1,118.0,1,3,0.0,1Fam,3,0,0.0,2,684.0,1,Y,Norm,0.0,30,2,Wd Sdng,HdBoard,0,0,0,BrkTil,1,0,0.0,0,0,None,1080,0,GasA,3,1.5Fin,1299,1,3,Lvl,flat,5914,Inside,44.0,Reg,0.0,None,50,RM,OldTown,165,9,5,0,0,Gable,WD ,95000,0,684.0,0
1,4.0,0,3,0.0,1Fam,3,2,0.0,4,704.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,440.0,3,3,Attchd,1422,1,GasA,4,2Story,832,1,3,Lvl,flat,11646,Inside,79.0,IR1,0.0,None,60,RL,CollgCr,28,5,6,2,0,Gable,WD ,173000,0,704.0,36
0,0.0,0,2,0.0,1Fam,4,0,1.0,4,1293.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,572.0,2,3,Attchd,1301,0,GasA,4,1Story,2470,1,3,Lvl,flat,7200,Inside,60.0,Reg,0.0,None,20,FV,Somerst,121,5,7,2,0,Gable,New,187750,0,1293.0,216
1,22.0,0,3,0.0,1Fam,3,0,0.0,4,791.0,1,Y,Norm,0.0,0,2,Plywood,Plywood,1,3,1,CBlock,2,0,542.0,3,3,Attchd,2093,1,GasA,3,2Story,1017,1,2,Lvl,flat,20544,CulDSac,46.0,IR1,123.0,BrkFace,60,RL,NWAmes,63,6,7,2,0,Gable,WD ,215000,0,791.0,364
0,41.0,0,3,0.0,1Fam,3,1,0.0,3,852.0,4,Y,Norm,0.0,0,2,MetalSd,MetalSd,1,0,0,CBlock,1,0,270.0,2,3,Attchd,1073,0,GasA,3,1Story,1384,1,2,Lvl,flat,9981,Corner,72.77464788732394,IR1,340.0,BrkFace,20,RL,Sawyer,90,5,5,2,0,Gable,WD ,120000,0,1073.0,0
0,2.0,0,3,0.0,1Fam,4,2,1.0,4,716.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,672.0,2,3,Attchd,1506,0,GasA,4,1Story,1790,1,3,Lvl,flat,8251,Inside,70.0,Reg,143.0,BrkFace,20,RL,Somerst,35,5,7,2,0,Gable,WD ,249000,0,1494.0,192
0,39.0,0,3,0.0,1Fam,3,0,1.0,3,713.0,4,Y,RRn,0.0,35,2,HdBoard,HdBoard,0,0,0,CBlock,2,0,477.0,2,3,Attchd,1334,0,GasA,3,1Story,2530,1,2,Lvl,flat,10140,Inside,78.0,Reg,264.0,BrkFace,20,RL,NWAmes,20,6,7,2,0,Hip,WD ,164500,264,1334.0,0
0,20.0,0,2,0.0,TwnhsE,0,0,0.0,0,0.0,0,Y,Norm,0.0,0,3,BrkFace,Wd Sdng,0,0,0,CBlock,2,0,312.0,2,3,Attchd,1295,0,GasA,3,1Story,2893,1,3,Lvl,flat,8239,Inside,62.37538482945616,IR1,0.0,None,120,RM,GrnHill,0,5,7,2,0,Gable,WD ,230000,0,0.0,0
1,78.0,0,3,0.0,1Fam,3,0,1.0,3,336.0,3,N,Feedr,1.0,70,2,Wd Sdng,Wd Shng,3,4,1,BrkTil,1,0,456.0,1,3,Attchd,1344,1,GasA,3,2Story,2027,1,3,Lvl,flat,5700,Corner,62.802547770700635,IR1,0.0,None,70,RM,OldTown,0,6,7,2,0,Gable,WD ,140000,0,672.0,0
0,57.0,0,2,0.0,1Fam,4,0,1.0,3,0.0,5,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,240.0,1,3,Detchd,732,0,GasA,2,1Story,683,1,2,Lvl,flat,7200,Corner,60.0,Reg,0.0,None,20,RL,NAmes,68,7,5,2,0,Gable,WD ,118900,0,732.0,0
0,1.0,0,3,0.0,1Fam,3,2,0.0,4,1468.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,904.0,2,3,Attchd,1468,0,GasA,4,1Story,823,1,3,Lvl,flat,9178,Inside,71.0,Reg,0.0,None,20,RL,CollgCr,142,5,8,2,0,Gable,WD ,239900,0,1468.0,192
0,31.0,0,2,0.0,TwnhsE,3,0,0.0,4,186.0,5,Y,Norm,0.0,0,2,Plywood,Plywood,0,1,1,CBlock,2,0,440.0,2,3,Attchd,1069,0,GasA,3,1Story,2374,1,2,Lvl,flat,4043,Inside,53.0,Reg,0.0,None,120,RL,NPkVill,55,5,6,2,0,Gable,WD ,146300,225,1069.0,0
0,33.0,0,3,0.0,TwnhsE,3,0,0.0,4,271.0,6,Y,Norm,0.0,0,2,CemntBd,CmentBd,0,0,0,PConc,1,0,499.0,1,3,Attchd,1040,0,GasA,3,1Story,1594,1,2,Lvl,flat,4224,Inside,26.80952380952381,Reg,0.0,None,120,RM,MeadowV,100,6,5,2,0,Gable,WD ,124000,0,1040.0,0
0,44.0,0,3,0.0,2fmCon,3,2,1.0,4,0.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,1,0,0,CBlock,1,0,308.0,1,3,Detchd,999,0,GasA,2,SFoyer,2049,1,2,Lvl,flat,11235,Inside,75.0,Reg,0.0,None,190,RL,Sawyer,176,5,5,2,0,Gable,WD ,130000,0,925.0,40
0,7.0,0,3,0.0,1Fam,3,0,0.0,4,1349.0,1,Y,Norm,0.0,0,2,VinylSd,VinylSd,3,0,0,PConc,2,0,539.0,1,3,Attchd,1349,0,GasA,4,1Story,1813,1,2,Lvl,flat,8450,Inside,65.0,Reg,108.0,BrkFace,20,RL,SawyerW,55,5,7,2,0,Gable,WD ,179000,0,1349.0,120
0,19.0,0,3,0.0,1Fam,3,0,0.0,4,1424.0,1,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,0,0,PConc,2,0,500.0,2,3,Attchd,1442,0,GasA,4,1Story,365,1,2,Lvl,flat,11851,Corner,99.0,Reg,0.0,None,20,RL,Gilbert,34,5,7,2,0,Gable,WD ,180500,0,1424.0,0
0,65.0,0,2,0.0,1Fam,3,0,0.0,3,747.0,1,Y,Artery,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,220.0,1,3,Attchd,747,0,GasA,2,1Story,176,1,2,Lvl,flat,4608,Corner,47.0,Reg,0.0,None,30,RM,OldTown,0,6,4,2,0,Gable,WD ,80000,0,747.0,0
0,1.0,0,3,0.0,1Fam,3,0,0.0,4,1573.0,1,Y,Norm,0.0,0,3,CemntBd,CmentBd,0,4,1,PConc,2,0,840.0,3,3,Attchd,1578,0,GasA,4,1Story,510,1,4,Lvl,flat,9262,Inside,78.0,Reg,194.0,Stone,20,RL,Somerst,36,5,8,2,0,Gable,New,287090,0,1573.0,0
0,52.0,0,2,0.0,1Fam,0,0,0.0,0,0.0,0,Y,Norm,1.0,0,2,BrkFace,BrkFace,0,0,0,PConc,1,0,308.0,1,3,Detchd,882,0,GasA,3,1Story,1326,1,2,Lvl,flat,12702,Inside,70.0,Reg,0.0,None,20,RM,OldTown,45,5,5,2,0,Gable,WD ,97000,0,0.0,0
